	0	1	QOL
160	41.14224999999999	-8.583499999999995	0.21446084350161537
161	41.14224999999999	-8.582749999999995	0.20485897513325999
162	41.14224999999999	-8.581999999999995	0.20246670877911976
163	41.14224999999999	-8.581249999999995	0.2049081263585401
164	41.14224999999999	-8.580499999999995	0.21226716613132912
165	41.14224999999999	-8.579749999999995	0.2098493546150261
166	41.14224999999999	-8.578999999999995	0.21045034986845643
167	41.14224999999999	-8.578249999999995	0.21626464742368456
168	41.14224999999999	-8.577499999999995	0.22726331953847675
169	41.14224999999999	-8.576749999999995	0.24225710957422922
170	41.14224999999999	-8.575999999999995	0.2598846160057515
171	41.14224999999999	-8.575249999999995	0.27915999634867383
172	41.14224999999999	-8.574499999999995	0.2994419123278133
173	41.142999999999994	-8.662999999999998	0.5098739829269953
174	41.142999999999994	-8.662249999999998	0.5044810791180601
175	41.142999999999994	-8.623999999999997	0.12565499039749056
176	41.142999999999994	-8.623249999999997	0.10771402846046878
177	41.142999999999994	-8.622499999999997	0.09744505259031777
178	41.142999999999994	-8.621749999999997	0.08972933660370112
179	41.142999999999994	-8.620999999999997	0.09367504337060689
180	41.142999999999994	-8.620249999999997	0.10479408406547158
181	41.142999999999994	-8.619499999999997	0.09705431308395478
182	41.142999999999994	-8.618749999999997	0.09452178863839127
183	41.142999999999994	-8.617999999999997	0.10016343160420667
184	41.142999999999994	-8.617249999999997	0.1072924188540697
185	41.142999999999994	-8.616499999999998	0.11168289507203276
186	41.142999999999994	-8.615749999999998	0.11484843734035349
187	41.142999999999994	-8.614999999999998	0.12200381596202632
188	41.142999999999994	-8.614249999999998	0.1305941045351606
189	41.142999999999994	-8.613499999999998	0.1388252869508723
190	41.142999999999994	-8.612749999999998	0.1489134564901439
191	41.142999999999994	-8.611999999999998	0.160429416361105
192	41.142999999999994	-8.611249999999998	0.15645655172411413
193	41.142999999999994	-8.610499999999996	0.15184273701668788
194	41.142999999999994	-8.609749999999996	0.14548554734871977
195	41.142999999999994	-8.608999999999996	0.1302052835659368
196	41.142999999999994	-8.608249999999996	0.11612060456985947
197	41.142999999999994	-8.607499999999996	0.10165396949955448
198	41.142999999999994	-8.606749999999996	0.0898891092480955
199	41.142999999999994	-8.605999999999996	0.08396171420118731
200	41.142999999999994	-8.605249999999996	0.08644971381706602
201	41.142999999999994	-8.604499999999996	0.0956782277620275
202	41.142999999999994	-8.603749999999996	0.1146874785608061
203	41.142999999999994	-8.602999999999996	0.1342753370259452
204	41.142999999999994	-8.602249999999996	0.14058353813630534
205	41.142999999999994	-8.601499999999996	0.12688668652497756
206	41.142999999999994	-8.600749999999996	0.11350323936505743
207	41.142999999999994	-8.599999999999996	0.10518144705587837
208	41.142999999999994	-8.599249999999996	0.10400255184461661
209	41.142999999999994	-8.598499999999996	0.11229018171031376
210	41.142999999999994	-8.597749999999996	0.1280901456870538
211	41.142999999999994	-8.596999999999996	0.1452360773374402
212	41.142999999999994	-8.596249999999996	0.1593631842418501
213	41.142999999999994	-8.595499999999996	0.16608185376493342
214	41.142999999999994	-8.594749999999996	0.17725419615879218
215	41.142999999999994	-8.593999999999996	0.19121903013515829
216	41.142999999999994	-8.593249999999996	0.19685349183488562
217	41.142999999999994	-8.592499999999996	0.1899103440339201
218	41.142999999999994	-8.591749999999996	0.18723419119613052
219	41.142999999999994	-8.590999999999996	0.18961177128996207
220	41.142999999999994	-8.590249999999996	0.19712228032521464
221	41.142999999999994	-8.589499999999996	0.20912355018204767
222	41.142999999999994	-8.588749999999996	0.22464173566327844
223	41.142999999999994	-8.587999999999996	0.24254251533199309
224	41.142999999999994	-8.587249999999996	0.25096738991517104
225	41.142999999999994	-8.586499999999996	0.23784062064079936
226	41.142999999999994	-8.585749999999996	0.22420582376756684
227	41.142999999999994	-8.584999999999997	0.2116575838411588
228	41.142999999999994	-8.584249999999995	0.20205307034291736
229	41.142999999999994	-8.583499999999995	0.19327852412207222
230	41.142999999999994	-8.582749999999995	0.18187449592612484
231	41.142999999999994	-8.581999999999995	0.17815639506116893
232	41.142999999999994	-8.581249999999995	0.1806329787044494
233	41.142999999999994	-8.580499999999995	0.18962441770665195
234	41.142999999999994	-8.579749999999995	0.18901152953724967
235	41.142999999999994	-8.578999999999995	0.18804195208354646
236	41.142999999999994	-8.578249999999995	0.19420966679777485
237	41.142999999999994	-8.577499999999995	0.2076395256976194
238	41.142999999999994	-8.576749999999995	0.22545252350679804
239	41.142999999999994	-8.575999999999995	0.2454674765280935
240	41.142999999999994	-8.575249999999995	0.2666561111910356
241	41.142999999999994	-8.574499999999995	0.28718755500265614
242	41.143749999999976	-8.665249999999999	0.4793878210937743
243	41.143749999999976	-8.664499999999999	0.4831599396435719
244	41.143749999999976	-8.663749999999999	0.4897249735281193
245	41.143749999999976	-8.662999999999998	0.48729510059805037
246	41.143749999999976	-8.662249999999998	0.4807444523850176
247	41.143749999999976	-8.661499999999998	0.4754679828719678
248	41.143749999999976	-8.660749999999998	0.4733636179813002
249	41.143749999999976	-8.659999999999998	0.4708859117852209
250	41.143749999999976	-8.659249999999998	0.4684758867675717
251	41.143749999999976	-8.658499999999998	0.4690866710924555
252	41.143749999999976	-8.657749999999998	0.4721507911793896
253	41.143749999999976	-8.656999999999998	0.4762878224848263
254	41.143749999999976	-8.656249999999998	0.48038516488895183
255	41.143749999999976	-8.626249999999997	0.1342965711457252
256	41.143749999999976	-8.625499999999997	0.13109633532616274
257	41.143749999999976	-8.624749999999997	0.13400228462707367
258	41.143749999999976	-8.623999999999997	0.1150280396101616
259	41.143749999999976	-8.623249999999997	0.09235790692902099
260	41.143749999999976	-8.622499999999997	0.07761007407311706
261	41.143749999999976	-8.621749999999997	0.07173245449349648
262	41.143749999999976	-8.620999999999997	0.08168603849945716
263	41.143749999999976	-8.620249999999997	0.09670963982707072
264	41.143749999999976	-8.619499999999997	0.10813030430374607
265	41.143749999999976	-8.618749999999997	0.10977581886522766
266	41.143749999999976	-8.617999999999997	0.11333187829935991
267	41.143749999999976	-8.617249999999997	0.11713807982244047
268	41.143749999999976	-8.616499999999998	0.12497381035956712
269	41.143749999999976	-8.615749999999998	0.1287100410766146
270	41.143749999999976	-8.614999999999998	0.13481772883929866
271	41.143749999999976	-8.614249999999998	0.14485751166933114
272	41.143749999999976	-8.613499999999998	0.15118699761747992
273	41.143749999999976	-8.612749999999998	0.1543823920804108
274	41.143749999999976	-8.611999999999998	0.1491490285762608
275	41.143749999999976	-8.611249999999998	0.14717591766593807
276	41.143749999999976	-8.610499999999996	0.14893984489468814
277	41.143749999999976	-8.609749999999996	0.1491989373804169
278	41.143749999999976	-8.608999999999996	0.13383616092885114
279	41.143749999999976	-8.608249999999996	0.12052596803880208
280	41.143749999999976	-8.607499999999996	0.10756260955703874
281	41.143749999999976	-8.606749999999996	0.09823916696449532
282	41.143749999999976	-8.605999999999996	0.09359381708092643
283	41.143749999999976	-8.605249999999996	0.0948045230460216
284	41.143749999999976	-8.604499999999996	0.10271591188847122
285	41.143749999999976	-8.603749999999996	0.11728255017576227
286	41.143749999999976	-8.602999999999996	0.13237677670996476
287	41.143749999999976	-8.602249999999996	0.13773875166565422
288	41.143749999999976	-8.601499999999996	0.12508686324278656
289	41.143749999999976	-8.600749999999996	0.11378428875622411
290	41.143749999999976	-8.599999999999996	0.10714451536348879
291	41.143749999999976	-8.599249999999996	0.10894516730835363
292	41.143749999999976	-8.598499999999996	0.11747338448785374
293	41.143749999999976	-8.597749999999996	0.1296083538384997
294	41.143749999999976	-8.596999999999996	0.14397964124883697
295	41.143749999999976	-8.596249999999996	0.16038633518930884
296	41.143749999999976	-8.595499999999996	0.17402485797233194
297	41.143749999999976	-8.594749999999996	0.18463020917195255
298	41.143749999999976	-8.593999999999996	0.1981005454461984
299	41.143749999999976	-8.593249999999996	0.19983343862671368
300	41.143749999999976	-8.592499999999996	0.19387968523119697
301	41.143749999999976	-8.591749999999996	0.19220882824990013
302	41.143749999999976	-8.590999999999996	0.195074200783451
303	41.143749999999976	-8.590249999999996	0.20237657737982667
304	41.143749999999976	-8.589499999999996	0.21204315814874872
305	41.143749999999976	-8.588749999999996	0.2185310536781145
306	41.143749999999976	-8.587999999999996	0.22860991455856486
307	41.143749999999976	-8.587249999999996	0.23361025927009937
308	41.143749999999976	-8.586499999999996	0.21910592132234052
309	41.143749999999976	-8.585749999999996	0.20235554395341004
310	41.143749999999976	-8.584999999999997	0.1889771056073358
311	41.143749999999976	-8.584249999999995	0.1774185415838223
312	41.143749999999976	-8.583499999999995	0.17105421863770173
313	41.143749999999976	-8.582749999999995	0.16100154900892774
314	41.143749999999976	-8.581999999999995	0.15482323722420904
315	41.143749999999976	-8.581249999999995	0.15697988383978068
316	41.143749999999976	-8.580499999999995	0.16887778140513116
317	41.143749999999976	-8.579749999999995	0.17085721913752608
318	41.143749999999976	-8.578999999999995	0.16723529200334325
319	41.143749999999976	-8.578249999999995	0.173619137660123
320	41.143749999999976	-8.577499999999995	0.191659602058928
321	41.143749999999976	-8.576749999999995	0.21289365465663226
322	41.143749999999976	-8.575999999999995	0.23513954198311982
323	41.143749999999976	-8.575249999999995	0.258009248819733
324	41.143749999999976	-8.574499999999995	0.26866882468476716
325	41.143749999999976	-8.573749999999995	0.27328483710005597
326	41.14449999999998	-8.666749999999999	0.4541941955533766
327	41.14449999999998	-8.665999999999999	0.45279240998982634
328	41.14449999999998	-8.665249999999999	0.45427039009331227
329	41.14449999999998	-8.664499999999999	0.458598974342866
330	41.14449999999998	-8.663749999999999	0.4661498120182982
331	41.14449999999998	-8.662999999999998	0.4658173362690184
332	41.14449999999998	-8.662249999999998	0.45781947333047934
333	41.14449999999998	-8.661499999999998	0.451295693022966
334	41.14449999999998	-8.660749999999998	0.448494623693911
335	41.14449999999998	-8.659999999999998	0.44774839806128286
336	41.14449999999998	-8.659249999999998	0.44622335399371077
337	41.14449999999998	-8.658499999999998	0.44820450541202184
338	41.14449999999998	-8.657749999999998	0.45276525282046914
339	41.14449999999998	-8.656999999999998	0.4583609249985654
340	41.14449999999998	-8.656249999999998	0.45885172437894495
341	41.14449999999998	-8.655499999999998	0.442569869481495
342	41.14449999999998	-8.654749999999998	0.4287688069934263
343	41.14449999999998	-8.653999999999998	0.4178694077955767
344	41.14449999999998	-8.629249999999997	0.18737857589324203
345	41.14449999999998	-8.628499999999997	0.1700633851538877
346	41.14449999999998	-8.627749999999997	0.14766776018562583
347	41.14449999999998	-8.626999999999997	0.12593900074576528
348	41.14449999999998	-8.626249999999997	0.1146160679726384
349	41.14449999999998	-8.625499999999997	0.1190003787251345
350	41.14449999999998	-8.624749999999997	0.12538254947915342
351	41.14449999999998	-8.623999999999997	0.11456531355073284
352	41.14449999999998	-8.623249999999997	0.09377089634504908
353	41.14449999999998	-8.622499999999997	0.08169330796181722
354	41.14449999999998	-8.621749999999997	0.07338865754347508
355	41.14449999999998	-8.620999999999997	0.08010087137748761
356	41.14449999999998	-8.620249999999997	0.09608573289780185
357	41.14449999999998	-8.619499999999997	0.11367300424849507
358	41.14449999999998	-8.618749999999997	0.12704140593298366
359	41.14449999999998	-8.617999999999997	0.12834506864463702
360	41.14449999999998	-8.617249999999997	0.1315643603256501
361	41.14449999999998	-8.616499999999998	0.12914799080616737
362	41.14449999999998	-8.615749999999998	0.12971216735491028
363	41.14449999999998	-8.614999999999998	0.13515580446441977
364	41.14449999999998	-8.614249999999998	0.1448204068475543
365	41.14449999999998	-8.613499999999998	0.15114659676649697
366	41.14449999999998	-8.612749999999998	0.1416142170379974
367	41.14449999999998	-8.611999999999998	0.1348604674643655
368	41.14449999999998	-8.611249999999998	0.13135423510233482
369	41.14449999999998	-8.610499999999996	0.13284418926254252
370	41.14449999999998	-8.609749999999996	0.13656205937421365
371	41.14449999999998	-8.608999999999996	0.14092821656027912
372	41.14449999999998	-8.608249999999996	0.12847365268543048
373	41.14449999999998	-8.607499999999996	0.11743464715779982
374	41.14449999999998	-8.606749999999996	0.1093469361089696
375	41.14449999999998	-8.605999999999996	0.10513665486460508
376	41.14449999999998	-8.605249999999996	0.10616832296201993
377	41.14449999999998	-8.604499999999996	0.11164068199268053
378	41.14449999999998	-8.603749999999996	0.12146544534829047
379	41.14449999999998	-8.602999999999996	0.1341524658390735
380	41.14449999999998	-8.602249999999996	0.12832297130478929
381	41.14449999999998	-8.601499999999996	0.1137828126285652
382	41.14449999999998	-8.600749999999996	0.10095297511798768
383	41.14449999999998	-8.599999999999996	0.09089933064309264
384	41.14449999999998	-8.599249999999996	0.08806653379595619
385	41.14449999999998	-8.598499999999996	0.09356960384698303
386	41.14449999999998	-8.597749999999996	0.10754006570781922
387	41.14449999999998	-8.596999999999996	0.12588003989216015
388	41.14449999999998	-8.596249999999996	0.14384376303691457
389	41.14449999999998	-8.595499999999996	0.16324890801586203
390	41.14449999999998	-8.594749999999996	0.18310640110198684
391	41.14449999999998	-8.593999999999996	0.20020769253602222
392	41.14449999999998	-8.593249999999996	0.20179133901658888
393	41.14449999999998	-8.592499999999996	0.19741365937560532
394	41.14449999999998	-8.591749999999996	0.19058084888684595
395	41.14449999999998	-8.590999999999996	0.18561834413663955
396	41.14449999999998	-8.590249999999996	0.18421643289132317
397	41.14449999999998	-8.589499999999996	0.18677506025279647
398	41.14449999999998	-8.588749999999996	0.19358696364364178
399	41.14449999999998	-8.587999999999996	0.20489257316583015
400	41.14449999999998	-8.587249999999996	0.2191746620605356
401	41.14449999999998	-8.586499999999996	0.20162490390734583
402	41.14449999999998	-8.585749999999996	0.18268629556081395
403	41.14449999999998	-8.584999999999997	0.1664097312728063
404	41.14449999999998	-8.584249999999995	0.15334644992281962
405	41.14449999999998	-8.583499999999995	0.14610503650662907
406	41.14449999999998	-8.582749999999995	0.14473061616960806
407	41.14449999999998	-8.581999999999995	0.13462758858986004
408	41.14449999999998	-8.581249999999995	0.13455286766922675
409	41.14449999999998	-8.580499999999995	0.15285826369340494
410	41.14449999999998	-8.579749999999995	0.16046191055855527
411	41.14449999999998	-8.578999999999995	0.15236124378657118
412	41.14449999999998	-8.578249999999995	0.16140349341899565
413	41.14449999999998	-8.577499999999995	0.18392912076465648
414	41.14449999999998	-8.576749999999995	0.20685779307468535
415	41.14449999999998	-8.575999999999995	0.22999489572494
416	41.14449999999998	-8.575249999999995	0.25056939135143935
417	41.14449999999998	-8.574499999999995	0.2516414562634246
418	41.14449999999998	-8.573749999999995	0.25618892916555147
419	41.14449999999998	-8.572999999999995	0.26500565918471264
420	41.145249999999976	-8.668999999999999	0.4356114822310142
421	41.145249999999976	-8.668249999999999	0.43758894855784847
422	41.145249999999976	-8.667499999999999	0.4333570128594251
423	41.145249999999976	-8.666749999999999	0.4297800032544924
424	41.145249999999976	-8.665999999999999	0.4278252598169046
425	41.145249999999976	-8.665249999999999	0.42940465029902436
426	41.145249999999976	-8.664499999999999	0.4345489317501176
427	41.145249999999976	-8.663749999999999	0.4434630122038004
428	41.145249999999976	-8.662999999999998	0.44486865388470814
429	41.145249999999976	-8.662249999999998	0.4362140513971828
430	41.145249999999976	-8.661499999999998	0.42785113429893196
431	41.145249999999976	-8.660749999999998	0.4238555130274382
432	41.145249999999976	-8.659999999999998	0.42494175873778645
433	41.145249999999976	-8.659249999999998	0.4248736366072974
434	41.145249999999976	-8.658499999999998	0.42882866708428075
435	41.145249999999976	-8.657749999999998	0.43526705379182024
436	41.145249999999976	-8.656999999999998	0.4424665854922851
437	41.145249999999976	-8.656249999999998	0.438302469735191
438	41.145249999999976	-8.655499999999998	0.4205403526450618
439	41.145249999999976	-8.654749999999998	0.40549076989844796
440	41.145249999999976	-8.653999999999998	0.39382816539461024
441	41.145249999999976	-8.653249999999998	0.3859836234207615
442	41.145249999999976	-8.652499999999998	0.3788315472701711
443	41.145249999999976	-8.651749999999998	0.36578617168094185
444	41.145249999999976	-8.631499999999997	0.16691716439835685
445	41.145249999999976	-8.630749999999997	0.17304708038539235
446	41.145249999999976	-8.629999999999997	0.18167116735240124
447	41.145249999999976	-8.629249999999997	0.17796168273551874
448	41.145249999999976	-8.628499999999997	0.1607663225595319
449	41.145249999999976	-8.627749999999997	0.1411045262323192
450	41.145249999999976	-8.626999999999997	0.12329060571620429
451	41.145249999999976	-8.626249999999997	0.11620447788980769
452	41.145249999999976	-8.625499999999997	0.11865762740654821
453	41.145249999999976	-8.624749999999997	0.12570659594756822
454	41.145249999999976	-8.623999999999997	0.1224722754945741
455	41.145249999999976	-8.623249999999997	0.10594008755516993
456	41.145249999999976	-8.622499999999997	0.09567946565625282
457	41.145249999999976	-8.621749999999997	0.08770621209677655
458	41.145249999999976	-8.620999999999997	0.0906392937517748
459	41.145249999999976	-8.620249999999997	0.10461529459543646
460	41.145249999999976	-8.619499999999997	0.12135325968163417
461	41.145249999999976	-8.618749999999997	0.13809904923343927
462	41.145249999999976	-8.617999999999997	0.13067642181503875
463	41.145249999999976	-8.617249999999997	0.12104270086520535
464	41.145249999999976	-8.616499999999998	0.11573149732353948
465	41.145249999999976	-8.615749999999998	0.11584943306776954
466	41.145249999999976	-8.614999999999998	0.12207387914456903
467	41.145249999999976	-8.614249999999998	0.13318445829186765
468	41.145249999999976	-8.613499999999998	0.143168473058263
469	41.145249999999976	-8.612749999999998	0.13212495898989332
470	41.145249999999976	-8.611999999999998	0.1240758081661343
471	41.145249999999976	-8.611249999999998	0.12063973912466575
472	41.145249999999976	-8.610499999999996	0.12302979856652807
473	41.145249999999976	-8.609749999999996	0.1272175618662942
474	41.145249999999976	-8.608999999999996	0.13045441856917747
475	41.145249999999976	-8.608249999999996	0.13241535299268217
476	41.145249999999976	-8.607499999999996	0.11915931122468292
477	41.145249999999976	-8.606749999999996	0.11004939837160763
478	41.145249999999976	-8.605999999999996	0.10479008560859883
479	41.145249999999976	-8.605249999999996	0.10248521423612682
480	41.145249999999976	-8.604499999999996	0.10547932841664387
481	41.145249999999976	-8.603749999999996	0.1135099169133966
482	41.145249999999976	-8.602999999999996	0.12458345285928779
483	41.145249999999976	-8.602249999999996	0.11455899456553403
484	41.145249999999976	-8.601499999999996	0.1001847347270063
485	41.145249999999976	-8.600749999999996	0.08815191461833108
486	41.145249999999976	-8.599999999999996	0.07630897711486721
487	41.145249999999976	-8.599249999999996	0.06884071335032059
488	41.145249999999976	-8.598499999999996	0.07197939394113285
489	41.145249999999976	-8.597749999999996	0.08971670967276338
490	41.145249999999976	-8.596999999999996	0.11171462987878927
491	41.145249999999976	-8.596249999999996	0.1301797776101698
492	41.145249999999976	-8.595499999999996	0.14866150323338187
493	41.145249999999976	-8.594749999999996	0.16756675602504933
494	41.145249999999976	-8.593999999999996	0.1868781349261536
495	41.145249999999976	-8.593249999999996	0.18830000981554257
496	41.145249999999976	-8.592499999999996	0.17690790150589986
497	41.145249999999976	-8.591749999999996	0.16829739598137267
498	41.145249999999976	-8.590999999999996	0.16254469051662945
499	41.145249999999976	-8.590249999999996	0.16015370564428905
500	41.145249999999976	-8.589499999999996	0.16188524235223622
501	41.145249999999976	-8.588749999999996	0.16923555795489875
502	41.145249999999976	-8.587999999999996	0.18220437416947455
503	41.145249999999976	-8.587249999999996	0.19819875306249002
504	41.145249999999976	-8.586499999999996	0.18799566508333726
505	41.145249999999976	-8.585749999999996	0.1664370636157183
