long,lat
41.17749999999997,-8.577500000000022
41.17749999999997,-8.575000000000022
41.17749999999997,-8.572500000000023
41.17749999999997,-8.570000000000023
41.17749999999997,-8.567500000000024
41.17749999999997,-8.565000000000024
41.17749999999997,-8.562500000000025
41.17749999999997,-8.560000000000025
41.17749999999997,-8.557500000000026
41.179999999999964,-8.69
41.179999999999964,-8.6875
41.179999999999964,-8.685
41.179999999999964,-8.682500000000001
41.179999999999964,-8.680000000000001
41.179999999999964,-8.677500000000002
41.179999999999964,-8.675000000000002
41.179999999999964,-8.672500000000003
41.179999999999964,-8.670000000000003
41.179999999999964,-8.667500000000004
41.179999999999964,-8.665000000000004
41.179999999999964,-8.662500000000005
41.179999999999964,-8.660000000000005
41.179999999999964,-8.657500000000006
41.179999999999964,-8.655000000000006
41.179999999999964,-8.652500000000007
41.179999999999964,-8.650000000000007
41.179999999999964,-8.647500000000008
41.179999999999964,-8.645000000000008
41.179999999999964,-8.642500000000009
41.179999999999964,-8.64000000000001
41.179999999999964,-8.63750000000001
41.179999999999964,-8.63500000000001
41.179999999999964,-8.632500000000011
41.179999999999964,-8.630000000000011
41.179999999999964,-8.627500000000012
41.179999999999964,-8.625000000000012
41.179999999999964,-8.622500000000013
41.179999999999964,-8.620000000000013
41.179999999999964,-8.617500000000014
41.179999999999964,-8.615000000000014
41.179999999999964,-8.612500000000015
41.179999999999964,-8.610000000000015
41.179999999999964,-8.607500000000016
41.179999999999964,-8.605000000000016
41.179999999999964,-8.602500000000017
41.179999999999964,-8.600000000000017
41.179999999999964,-8.597500000000018
41.179999999999964,-8.595000000000018
41.179999999999964,-8.592500000000019
41.179999999999964,-8.59000000000002
41.179999999999964,-8.58750000000002
41.179999999999964,-8.58500000000002
41.179999999999964,-8.582500000000021
41.179999999999964,-8.580000000000021
41.179999999999964,-8.577500000000022
41.179999999999964,-8.575000000000022
41.179999999999964,-8.572500000000023
41.179999999999964,-8.570000000000023
41.179999999999964,-8.567500000000024
41.179999999999964,-8.565000000000024
41.179999999999964,-8.562500000000025
41.179999999999964,-8.560000000000025
41.179999999999964,-8.557500000000026
41.18249999999996,-8.69
41.18249999999996,-8.6875
41.18249999999996,-8.685
41.18249999999996,-8.682500000000001
41.18249999999996,-8.680000000000001
41.18249999999996,-8.677500000000002
41.18249999999996,-8.675000000000002
41.18249999999996,-8.672500000000003
41.18249999999996,-8.670000000000003
41.18249999999996,-8.667500000000004
41.18249999999996,-8.665000000000004
41.18249999999996,-8.662500000000005
41.18249999999996,-8.660000000000005
41.18249999999996,-8.657500000000006
41.18249999999996,-8.655000000000006
41.18249999999996,-8.652500000000007
41.18249999999996,-8.650000000000007
41.18249999999996,-8.647500000000008
41.18249999999996,-8.645000000000008
41.18249999999996,-8.642500000000009
41.18249999999996,-8.64000000000001
41.18249999999996,-8.63750000000001
41.18249999999996,-8.63500000000001
41.18249999999996,-8.632500000000011
41.18249999999996,-8.630000000000011
41.18249999999996,-8.627500000000012
41.18249999999996,-8.625000000000012
41.18249999999996,-8.622500000000013
41.18249999999996,-8.620000000000013
41.18249999999996,-8.617500000000014
41.18249999999996,-8.615000000000014
41.18249999999996,-8.612500000000015
41.18249999999996,-8.610000000000015
41.18249999999996,-8.607500000000016
41.18249999999996,-8.605000000000016
41.18249999999996,-8.602500000000017
41.18249999999996,-8.600000000000017
41.18249999999996,-8.597500000000018
41.18249999999996,-8.595000000000018
41.18249999999996,-8.592500000000019
41.18249999999996,-8.59000000000002
41.18249999999996,-8.58750000000002
41.18249999999996,-8.58500000000002
41.18249999999996,-8.582500000000021
41.18249999999996,-8.580000000000021
41.18249999999996,-8.577500000000022
41.18249999999996,-8.575000000000022
41.18249999999996,-8.572500000000023
41.18249999999996,-8.570000000000023
41.18249999999996,-8.567500000000024
41.18249999999996,-8.565000000000024
41.18249999999996,-8.562500000000025
41.18249999999996,-8.560000000000025
41.18249999999996,-8.557500000000026
41.18499999999996,-8.69
41.18499999999996,-8.6875
41.18499999999996,-8.685
41.18499999999996,-8.682500000000001
41.18499999999996,-8.680000000000001
41.18499999999996,-8.677500000000002
41.18499999999996,-8.675000000000002
41.18499999999996,-8.672500000000003
41.18499999999996,-8.670000000000003
41.18499999999996,-8.667500000000004
41.18499999999996,-8.665000000000004
41.18499999999996,-8.662500000000005
41.18499999999996,-8.660000000000005
41.18499999999996,-8.657500000000006
41.18499999999996,-8.655000000000006
41.18499999999996,-8.652500000000007
41.18499999999996,-8.650000000000007
41.18499999999996,-8.647500000000008
41.18499999999996,-8.645000000000008
41.18499999999996,-8.642500000000009
41.18499999999996,-8.64000000000001
41.18499999999996,-8.63750000000001
41.18499999999996,-8.63500000000001
41.18499999999996,-8.632500000000011
41.18499999999996,-8.630000000000011
41.18499999999996,-8.627500000000012
41.18499999999996,-8.625000000000012
41.18499999999996,-8.622500000000013
41.18499999999996,-8.620000000000013
41.18499999999996,-8.617500000000014
41.18499999999996,-8.615000000000014
41.18499999999996,-8.612500000000015
41.18499999999996,-8.610000000000015
41.18499999999996,-8.607500000000016
41.18499999999996,-8.605000000000016
41.18499999999996,-8.602500000000017
41.18499999999996,-8.600000000000017
41.18499999999996,-8.597500000000018
41.18499999999996,-8.595000000000018
41.18499999999996,-8.592500000000019
41.18499999999996,-8.59000000000002
41.18499999999996,-8.58750000000002
41.18499999999996,-8.58500000000002
41.18499999999996,-8.582500000000021
41.18499999999996,-8.580000000000021
41.18499999999996,-8.577500000000022
41.18499999999996,-8.575000000000022
41.18499999999996,-8.572500000000023
41.18499999999996,-8.570000000000023
41.18499999999996,-8.567500000000024
41.18499999999996,-8.565000000000024
41.18499999999996,-8.562500000000025
41.18499999999996,-8.560000000000025
41.18499999999996,-8.557500000000026
41.18749999999996,-8.69
41.18749999999996,-8.6875
41.18749999999996,-8.685
41.18749999999996,-8.682500000000001
41.18749999999996,-8.680000000000001
41.18749999999996,-8.677500000000002
41.18749999999996,-8.675000000000002
41.18749999999996,-8.672500000000003
41.18749999999996,-8.670000000000003
41.18749999999996,-8.667500000000004
41.18749999999996,-8.665000000000004
41.18749999999996,-8.662500000000005
41.18749999999996,-8.660000000000005
41.18749999999996,-8.657500000000006
41.18749999999996,-8.655000000000006
41.18749999999996,-8.652500000000007
41.18749999999996,-8.650000000000007
41.18749999999996,-8.647500000000008
41.18749999999996,-8.645000000000008
41.18749999999996,-8.642500000000009
41.18749999999996,-8.64000000000001
41.18749999999996,-8.63750000000001
41.18749999999996,-8.63500000000001
41.18749999999996,-8.632500000000011
41.18749999999996,-8.630000000000011
41.18749999999996,-8.627500000000012
41.18749999999996,-8.625000000000012
41.18749999999996,-8.622500000000013
41.18749999999996,-8.620000000000013
41.18749999999996,-8.617500000000014
41.18749999999996,-8.615000000000014
41.18749999999996,-8.612500000000015
41.18749999999996,-8.610000000000015
41.18749999999996,-8.607500000000016
41.18749999999996,-8.605000000000016
41.18749999999996,-8.602500000000017
41.18749999999996,-8.600000000000017
41.18749999999996,-8.597500000000018
41.18749999999996,-8.595000000000018
41.18749999999996,-8.592500000000019
41.18749999999996,-8.59000000000002
41.18749999999996,-8.58750000000002
41.18749999999996,-8.58500000000002
41.18749999999996,-8.582500000000021
41.18749999999996,-8.580000000000021
41.18749999999996,-8.577500000000022
41.18749999999996,-8.575000000000022
41.18749999999996,-8.572500000000023
41.18749999999996,-8.570000000000023
41.18749999999996,-8.567500000000024
41.18749999999996,-8.565000000000024
41.18749999999996,-8.562500000000025
41.18749999999996,-8.560000000000025
41.18749999999996,-8.557500000000026
